null	68
null	68
null	26
null	30
null	3
null	15
null	136
null	48
null	101
null	52
null	118
null	52
null	36
null	48
null	35
null	43
null	83
null	29
null	42
null	18
null	74
null	19
null	29
null	69
null	99
null	13
null	40
null	51
null	55
null	46
null	51
null	51
null	34
null	51
null	36
null	48
null	33
null	46
null	47
null	103
null	75
null	59
null	37
null	57
null	53
null	76
null	29
null	62
null	74
null	81
null	35
null	10
null	80
null	85
null	64
null	41
null	35
null	8
null	8
null	62
null	64
null	25
null	51
null	47
null	76
null	76
null	48
null	31
null	37
null	62
null	66
null	65
null	52
null	68
null	67
null	97
null	43
null	69
null	87
null	45
null	91
null	30
null	30
null	10
null	19
null	16
null	34
null	56
null	20
null	92
null	22
null	84
null	76
null	116
null	96
null	56
null	45
null	65
null	94
null	16
null	53
null	25
null	7
null	5
null	27
null	30
null	73
null	53
null	33
null	46
null	110
null	52
null	71
null	12
null	22
null	31
null	35
null	12
null	36
null	36
null	28
null	19
null	20
null	20
null	11
null	46
null	52
null	46
null	64
null	56
null	10
null	49
null	70
null	12
null	5
null	69
null	35
null	119
null	7
null	74
null	20
null	12
null	79
null	74
null	61
null	61
null	52
null	115
null	36
null	25
null	23
null	26
null	20
null	130
null	110
null	64
null	15
null	18
null	25
null	39
null	31
null	12
null	33
null	62
null	98
null	54
null	61
null	64
null	27
null	26
null	60
null	68
null	62
null	155
null	20
null	10
null	10
null	63
null	39
null	20
null	109
null	31
null	66
null	38
null	80
null	93
null	15
null	15
null	76
null	36
null	81
null	35
null	15
null	55
null	58
null	69
null	44
null	97
null	37
null	67
null	18
null	16
null	16
null	58
null	37
null	18
null	22
null	73
null	126
null	7
null	97
null	26
null	62
null	138
null	149
null	38
null	61
null	106
null	11
null	27
null	58
null	40
null	27
null	76
null	52
null	16
null	24
null	27
null	42
null	42
null	83
null	68
null	38
null	55
null	68
null	50
null	49
null	48
null	27
null	21
null	13
null	66
null	73
null	11
null	66
null	65
null	77
null	13
null	64
null	71
null	20
null	15
null	47
null	37
null	60
null	54
null	51
null	33
null	26
null	42
null	42
null	18
null	57
null	42
null	3
null	30
null	11
null	32
null	99
null	26
null	9
null	57
null	13
null	31
null	13
null	20
null	7
null	39
null	24
null	18
null	87
null	120
null	69
null	69
null	29
null	11
null	27
null	19
null	51
null	78
null	42
null	51
null	20
null	92
null	37
null	67
null	37
null	9
null	77
null	77
null	92
null	6
null	6
null	63
null	11
null	118
null	22
null	71
null	71
null	16
null	11
null	38
null	27
null	33
null	36
null	37
null	109
null	104
null	86
null	62
null	62
null	44
null	31
null	28
null	54
null	30
null	8
null	60
null	60
null	24
null	121
null	57
null	40
null	19
null	66
null	68
null	146
null	49
null	20
null	45
null	24
null	37
null	40
null	34
null	28
null	23
null	25
null	52
null	65
null	46
null	60
null	60
null	48
null	10
null	14
null	30
null	57
null	9
null	9
null	63
null	51
null	10
null	13
null	24
null	154
null	42
null	64
null	70
null	66
null	38
null	52
null	57
null	66
null	22
null	42
null	31
null	47
null	46
null	85
null	63
null	66
null	92
null	75
null	17
null	67
null	49
null	34
null	91
null	60
null	45
null	49
null	53
null	75
null	82
null	102
null	50
null	15
null	13
null	78
null	90
null	51
null	154
null	24
null	39
null	48
null	27
null	80
null	119
null	49
