"DEMOG"	1
"EDUC"	1
"EDUC"	1
"NUSCTX"	1
"NUSCTX"	1
"FILM"	1
"FILM"	1
"AEROSPC"	1
"AEROSPC"	1
"COLWRIT"	1
"COM LIT"	1
"PB HLTH"	1
"FRENCH"	1
"ESPM"	1
"HIN-URD"	1
"HIN-URD"	1
"OPTOM"	1
"OPTOM"	1
"MBA"	1
"MBA"	1
"MBA"	1
"ENV DES"	1
"MBA"	1
"MBA"	1
"MBA"	1
"MBA"	1
"MBA"	1
"MBA"	1
"SLAVIC"	1
"MBA"	1
"MBA"	1
"CY PLAN"	1
"EL ENG"	1
"ENVECON"	1
"ENVECON"	1
"ENVECON"	1
"ENVECON"	1
"ENVECON"	1
"PSYCH"	1
"MCELLBI"	1
"MCELLBI"	1
"PSYCH"	1
"MCELLBI"	1
"MCELLBI"	1
"MCELLBI"	1
"CHEM"	1
"PB HLTH"	1
"PB HLTH"	1
"ART"	1
"ART"	1
"ART"	1
"ART"	1
"ART"	1
"MCELLBI"	1
"PB HLTH"	1
"PB HLTH"	1
"PB HLTH"	1
"PB HLTH"	1
"ITALIAN"	1
"POL SCI"	1
"CELTIC"	1
"CELTIC"	1
"CELTIC"	1
"ECON"	1
"LD ARCH"	1
"POLECON"	1
"POLECON"	1
"NUSCTX"	1
"MATH"	1
"PB HLTH"	1
"PB HLTH"	1
"S,SEASN"	1
"S,SEASN"	1
"PB HLTH"	1
"MBA"	1
"MBA"	1
"MBA"	1
"MBA"	1
"ARCH"	1
"ARCH"	1
"ARCH"	1
"MBA"	1
"OPTOM"	1
"OPTOM"	1
"CHEM"	1
"CHEM"	1
"MUSIC"	1
"CHEM"	1
"CHEM"	1
"CHEM"	1
"CHEM"	1
"HISTART"	1
"NSE"	1
"ANTHRO"	1
"NSE"	1
"ART"	1
"ANTHRO"	1
"MUSIC"	1
"ANTHRO"	1
"ANTHRO"	1
"ANTHRO"	1
"MUSIC"	1
"ANTHRO"	1
"PSYCH"	1
"PSYCH"	1
"PSYCH"	1
"PSYCH"	1
"FILM"	1
"HISTORY"	1
"PUB POL"	1
"HISTORY"	1
"PUB POL"	1
"PHYS ED"	1
"GWS"	1
"PHYS ED"	1
"EL ENG"	1
"HISTORY"	1
"GWS"	1
"GWS"	1
"ETH STD"	1
"UGBA"	1
"MAT SCI"	1
"CHICANO"	1
"PHYSICS"	1
"PHYSICS"	1
"RHETOR"	1
"INFO"	1
"MEC ENG"	1
"CIV ENG"	1
"M E STU"	1
"LNS"	1
"M E STU"	1
"POL SCI"	1
"MUSIC"	1
"POL SCI"	1
"PHYSICS"	1
"PHYSICS"	1
"PHYSICS"	1
"INTEGBI"	1
"INTEGBI"	1
"INTEGBI"	1
"INTEGBI"	1
"INTEGBI"	1
"CIV ENG"	1
"RHETOR"	1
"RHETOR"	1
"AMERSTD"	1
"PB HLTH"	1
"EDUC"	1
"DUTCH"	1
"MEC ENG"	1
"DUTCH"	1
"GERMAN"	1
"PB HLTH"	1
"PB HLTH"	1
"JOURN"	1
"ASTRON"	1
"ASTRON"	1
"CIV ENG"	1
"CIV ENG"	1
"ENVECON"	1
"CIV ENG"	1
"CIV ENG"	1
"CIV ENG"	1
"CHINESE"	1
"GWS"	1
"MEDIAST"	1
"MEDIAST"	1
"A,RESEC"	1
"PB HLTH"	1
"A,RESEC"	1
"A,RESEC"	1
"PSYCH"	1
"PSYCH"	1
"PSYCH"	1
"CHINESE"	1
"MEDIAST"	1
"COG SCI"	1
"COM LIT"	1
"GERMAN"	1
"POL SCI"	1
"GERMAN"	1
"GERMAN"	1
"PHYSICS"	1
"MEC ENG"	1
"MEC ENG"	1
"MBA"	1
"SLAVIC"	1
"SLAVIC"	1
"GEOG"	1
"RELIGST"	1
"POLECON"	1
"CHEM"	1
"CHEM"	1
"MUSIC"	1
"MUSIC"	1
"CHEM"	1
"SPANISH"	1
"SLAVIC"	1
"SLAVIC"	1
"JAPAN"	1
"JAPAN"	1
"ANTHRO"	1
"POL SCI"	1
"POL SCI"	1
"POL SCI"	1
"LGBT"	1
"POL SCI"	1
"POL SCI"	1
"JEWISH"	1
"EDUC"	1
"POL SCI"	1
"MEDIAST"	1
"ENE,RES"	1
"DEV STD"	1
"ENE,RES"	1
"ENE,RES"	1
"SOC WEL"	1
"DEMOG"	1
"SOC WEL"	1
"EDUC"	1
"IAS"	1
"PB HLTH"	1
"PB HLTH"	1
"COG SCI"	1
"PLANTBI"	1
"COG SCI"	1
"COG SCI"	1
"PHDBA"	1
"EA LANG"	1
"ANTHRO"	1
"PHDBA"	1
"PHDBA"	1
"PHDBA"	1
"PHDBA"	1
"ENV DES"	1
"LGBT"	1
"ENV DES"	1
"ENV DES"	1
"PHYSICS"	1
"PHYSICS"	1
"ITALIAN"	1
"ITALIAN"	1
"ANTHRO"	1
"ITALIAN"	1
"ENGIN"	1
"MEC ENG"	1
"MEC ENG"	1
"NUC ENG"	1
"NUC ENG"	1
"PSYCH"	1
"CHEM"	1
"CHEM"	1
"CHINESE"	1
"ASAMST"	1
"ASAMST"	1
"ASAMST"	1
"ASAMST"	1
"ASAMST"	1
"HMEDSCI"	1
"EPS"	1
"EPS"	1
"BIO ENG"	1
"ASTRON"	1
"CY PLAN"	1
"INTEGBI"	1
"ITALIAN"	1
"INTEGBI"	1
"INTEGBI"	1
"MCELLBI"	1
"ECON"	1
"ECON"	1
"CY PLAN"	1
"NE STUD"	1
"HISTORY"	1
"MUSIC"	1
"FRENCH"	1
"S ASIAN"	1
"NUSCTX"	1
"CHM ENG"	1
"CHM ENG"	1
"CHM ENG"	1
"PACS"	1
"ARCH"	1
"OPTOM"	1
"MATH"	1
"MATH"	1
"ENGIN"	1
"UGBA"	1
"CIV ENG"	1
"FRENCH"	1
"ESPM"	1
"ANTHRO"	1
"RHETOR"	1
"ARCH"	1
"ARCH"	1
"SOCIOL"	1
"ARCH"	1
"ARCH"	1
"ESPM"	1
"ANTHRO"	1
"RELIGST"	1
"ANTHRO"	1
"ANTHRO"	1
"SOC WEL"	1
"BUDDSTD"	1
"ANTHRO"	1
"IAS"	1
"ANTHRO"	1
"PB HLTH"	1
"AGR CHM"	1
"ANTHRO"	1
"ANTHRO"	1
"JAPAN"	1
"JAPAN"	1
"NE STUD"	1
"NE STUD"	1
"PUNJABI"	1
"PUNJABI"	1
"CRIT TH"	1
"SOCIOL"	1
"EDUC"	1
"CHICANO"	1
"ASAMST"	1
"INTEGBI"	1
"CHICANO"	1
"THEATER"	1
"THEATER"	1
"THEATER"	1
"THEATER"	1
"POL SCI"	1
"INTEGBI"	1
"FILM"	1
"CIV ENG"	1
"PSYCH"	1
"JAPAN"	1
"PLANTBI"	1
"SPANISH"	1
"SPANISH"	1
"ESPM"	1
"THEATER"	1
"BUDDSTD"	1
"SLAVIC"	1
"SLAVIC"	1
"HISTORY"	1
"LD ARCH"	1
"HISTORY"	1
"HISTORY"	1
"LD ARCH"	1
"MEC ENG"	1
"AFRICAM"	1
"COG SCI"	1
"COG SCI"	1
"POL SCI"	1
"POL SCI"	1
"HISTART"	1
"POL SCI"	1
"HISTART"	1
"HISTART"	1
"ENGIN"	1
"ENGIN"	1
"INFO"	1
"BIOPHY"	1
"PHILOS"	1
"INFO"	1
"CY PLAN"	1
"CY PLAN"	1
"CY PLAN"	1
"POL SCI"	1
"POL SCI"	1
"POL SCI"	1
"CY PLAN"	1
"GERMAN"	1
"MEC ENG"	1
"GERMAN"	1
"MEC ENG"	1
"MEC ENG"	1
"HISTORY"	1
"ECON"	1
"HISTORY"	1
"ENGLISH"	1
"VIS SCI"	1
"ANTHRO"	1
"MBA"	1
"CIV ENG"	1
"COMPSCI"	1
"NUC ENG"	1
"HISTORY"	1
"PB HLTH"	1
"ENE,RES"	1
"ENE,RES"	1
"ENE,RES"	1
"JEWISH"	1
"MCELLBI"	1
"MCELLBI"	1
"MATH"	1
"MATH"	1
"MATH"	1
"MATH"	1
"MATH"	1
"MATH"	1
"INTEGBI"	1
"KHMER"	1
"KHMER"	1
"NATAMST"	1
"NATAMST"	1
"GEOG"	1
"BIOLOGY"	1
"SOC WEL"	1
"SOC WEL"	1
"SOC WEL"	1
"SOC WEL"	1
"SCANDIN"	1
"HISTART"	1
"ENV DES"	1
"SOCIOL"	1
"TURKISH"	1
"AFRICAM"	1
"AFRICAM"	1
"EA LANG"	1
"EA LANG"	1
"EA LANG"	1
"EA LANG"	1
"EA LANG"	1
"EDUC"	1
"EDUC"	1
"ITALIAN"	1
"EA LANG"	1
"ITALIAN"	1
"EL ENG"	1
"EL ENG"	1
"EL ENG"	1
"EL ENG"	1
"EL ENG"	1
"EL ENG"	1
"MATH"	1
"PSYCH"	1
"EPS"	1
"BIO ENG"	1
"ASAMST"	1
"GEOG"	1
"EPS"	1
"BIO ENG"	1
"PHYSICS"	1
"JOURN"	1
"ISF"	1
"INTEGBI"	1
"CELTIC"	1
"CELTIC"	1
"PLANTBI"	1
"ECON"	1
"ECON"	1
"PLANTBI"	1
"IND ENG"	1
"UGBA"	1
"UGBA"	1
"UGBA"	1
"UGBA"	1
"EL ENG"	1
"AMERSTD"	1
"AMERSTD"	1
"AMERSTD"	1
"POLECON"	1
"POLECON"	1
"POLECON"	1
"POLECON"	1
"PLANTBI"	1
"NEUROSC"	1
"NEUROSC"	1
"MATH"	1
"MATH"	1
"MCELLBI"	1
"PHYSICS"	1
"LINGUIS"	1
"ENGIN"	1
"ARCH"	1
"ARCH"	1
"ARCH"	1
"ARCH"	1
"ETH STD"	1
"ARCH"	1
"NE STUD"	1
"ARCH"	1
"ARCH"	1
"NE STUD"	1
"PUB POL"	1
"PUB POL"	1
"ANTHRO"	1
"PUB POL"	1
"SCANDIN"	1
"ANTHRO"	1
"PUB POL"	1
"PUB POL"	1
"ANTHRO"	1
"LNS"	1
